fetched_at_utc,pmcid,version,pmid,title,license_code,is_manuscript,is_openaccess,journal,local_dir,objects
2026-09-15T08:19:12Z,PMC6801649,1,31591314,Predictor Factors of Perceived Health in Family Caregivers of People Diagnosed with Mild or Moderate Alzheimer’s Disease,CC BY,False,True,Int J Environ Res Public Health. 2019 Oct 7;16(19):3762. doi: 10.3390/ijerph16193762,D:\medical_rag\data\pmc_oa\PMC6801649.1,txt(50766B);json(818B)
2026-09-15T08:19:14Z,PMC3877372,1,24392009,"Effects of Baseline CSF α-Synuclein on Regional Brain Atrophy Rates in Healthy Elders, Mild Cognitive Impairment and Alzheimer’s Disease",CC0,False,True,PLoS One. 2013 Dec 31;8(12):e85443. doi: 10.1371/journal.pone.0085443,D:\medical_rag\data\pmc_oa\PMC3877372.1,txt(44296B);json(1253B)
2026-09-15T08:19:15Z,PMC11036786,1,38654366,Exploring morphological similarity and randomness in Alzheimer’s disease using adjacent grey matter voxel-based structural analysis,CC BY,False,True,Alzheimers Res Ther. 2024 Apr 23;16:88. doi: 10.1186/s13195-024-01448-1,D:\medical_rag\data\pmc_oa\PMC11036786.1,txt(72355B);json(1512B)
2026-09-15T08:19:15Z,PMC10368642,1,37491476,Compilation of reported protein changes in the brain in Alzheimer’s disease,CC BY,False,True,Nat Commun. 2023 Jul 25;14:4466. doi: 10.1038/s41467-023-40208-x,D:\medical_rag\data\pmc_oa\PMC10368642.1,txt(81976B);json(2126B)
2026-09-15T08:19:16Z,PMC9905079,1,36750708,"Rare variant aggregation in 148,508 exomes identifies genes associated with proxy dementia",CC BY,False,True,Sci Rep. 2023 Feb 7;13:2179. doi: 10.1038/s41598-023-29108-8,D:\medical_rag\data\pmc_oa\PMC9905079.1,txt(52669B);json(1234B)
2026-09-15T08:19:17Z,PMC7021702,1,32060334,Fractional Anisotropy changes in Parahippocampal Cingulum due to Alzheimer’s Disease,CC BY,False,True,Sci Rep. 2020 Feb 14;10:2660. doi: 10.1038/s41598-020-59327-2,D:\medical_rag\data\pmc_oa\PMC7021702.1,txt(43240B);json(1117B)
2026-09-15T08:19:18Z,PMC8088439,1,33934115,"Genetic predisposition, Aβ misfolding in blood plasma, and Alzheimer’s disease",CC BY,False,True,Transl Psychiatry. 2021 May 1;11:261. doi: 10.1038/s41398-021-01380-0,D:\medical_rag\data\pmc_oa\PMC8088439.1,txt(48341B);json(1228B)
2026-09-15T08:19:18Z,PMC3859216,1,24142144,Connected speech as a marker of disease progression in autopsy-proven Alzheimer’s disease,CC BY,False,True,Brain. 2013 Oct 18;136(12):3727–37. doi: 10.1093/brain/awt269,D:\medical_rag\data\pmc_oa\PMC3859216.1,txt(46026B);json(1630B)
2026-09-15T08:19:19Z,PMC8422756,1,34488866,"Association of plasma and CSF cytochrome P450, soluble epoxide hydrolase, and ethanolamide metabolism with Alzheimer’s disease",CC BY,False,True,Alzheimers Res Ther. 2021 Sep 6;13:149. doi: 10.1186/s13195-021-00893-6,D:\medical_rag\data\pmc_oa\PMC8422756.1,txt(80567B);json(2585B)
2026-09-15T08:19:20Z,PMC9587068,1,36269420,Characterization of microtubule-associated protein tau isoforms and Alzheimer’s disease-like pathology in normal sheep (Ovis aries): relevance to their potential as a model of Alzheimer’s disease,CC BY,False,True,Cell Mol Life Sci. 2022 Oct 21;79(11):560. doi: 10.1007/s00018-022-04572-z,D:\medical_rag\data\pmc_oa\PMC9587068.1,txt(86729B);json(2616B)
2026-09-15T08:19:21Z,PMC3956417,1,24719875,Simple Method for Evaluation of Planum Temporale Pyramidal Neurons Shrinkage in Postmortem Tissue of Alzheimer Disease Patients,CC BY,False,True,Biomed Res Int. 2014 Feb 11;2014:607171. doi: 10.1155/2014/607171,D:\medical_rag\data\pmc_oa\PMC3956417.1,txt(21953B);json(1237B)
2026-09-15T08:19:21Z,PMC11485294,1,39034810,Insufficient evidence for an association between iatrogenic Alzheimer's disease and cadaveric pituitary‐derived growth hormone,CC BY,False,True,Alzheimers Dement. 2024 Jul 22;20(10):7399–402. doi: 10.1002/alz.14127,D:\medical_rag\data\pmc_oa\PMC11485294.1,txt(16435B);json(939B)
2026-09-15T08:19:22Z,PMC9394018,1,35996080,Undergraduate nursing students’ knowledge of and attitudes toward people with alzheimer’s disease,CC BY,False,True,BMC Geriatr. 2022 Aug 22;22:691. doi: 10.1186/s12877-022-03389-6,D:\medical_rag\data\pmc_oa\PMC9394018.1,txt(46893B);json(781B)
2026-09-15T08:19:23Z,PMC5316179,1,28212648,Formulation of evidence-based messages to promote the use of physical activity to prevent and manage Alzheimer’s disease,CC BY,False,True,BMC Public Health. 2017 Feb 17;17:209. doi: 10.1186/s12889-017-4090-5,D:\medical_rag\data\pmc_oa\PMC5316179.1,txt(81483B);json(806B)
2026-09-15T08:19:24Z,PMC3732752,1,23737325,Neuronal Autophagy: Self-eating or Self-cannibalism in Alzheimer’s Disease,CC BY,False,True,Neurochem Res. 2013 Jun 5;38(9):1769–73. doi: 10.1007/s11064-013-1082-4,D:\medical_rag\data\pmc_oa\PMC3732752.1,txt(29412B);json(764B)
2026-09-15T08:19:25Z,PMC12585095,1,41187208,"Green synthesis of silver nanoparticles from Brownlowia tersa leaf extract: multifaceted evaluation of antibacterial, antioxidant, cytotoxic, and anti-alzheimer potential",CC0,False,True,PLoS One. 2025 Nov 4;20(11):e0335524. doi: 10.1371/journal.pone.0335524,D:\medical_rag\data\pmc_oa\PMC12585095.1,txt(183396B);json(4463B)
2026-09-15T08:19:25Z,PMC10341681,1,37445682,Therapeutic Candidates for Alzheimer’s Disease: Saponins,CC BY,False,True,Int J Mol Sci. 2023 Jun 22;24(13):10505. doi: 10.3390/ijms241310505,D:\medical_rag\data\pmc_oa\PMC10341681.1,txt(145113B);json(1385B)
2026-09-15T08:19:26Z,PMC3966409,1,24734229,Role of Methylglyoxal in Alzheimer's Disease,CC BY,False,True,Biomed Res Int. 2014 Mar 9;2014:238485. doi: 10.1155/2014/238485,D:\medical_rag\data\pmc_oa\PMC3966409.1,txt(72206B);json(947B)
2026-09-15T08:19:27Z,PMC7404689,1,32650427,Dysautonomia in Alzheimer's Disease,CC BY,False,True,Medicina (Kaunas). 2020 Jul 8;56(7):337. doi: 10.3390/medicina56070337,D:\medical_rag\data\pmc_oa\PMC7404689.1,txt(51035B);json(849B)
2026-09-15T08:19:28Z,PMC4051660,1,24914549,Changes in QTc Interval in the Citalopram for Agitation in Alzheimer's Disease (CitAD) Randomized Trial,CC0,False,True,PLoS One. 2014 Jun 10;9(6):e98426. doi: 10.1371/journal.pone.0098426,D:\medical_rag\data\pmc_oa\PMC4051660.1,txt(48107B);json(1822B)
2026-09-15T08:19:31Z,PMC2777188,1,19883495,Accumulation of neutral lipids in peripheral blood mononuclear cells as a distinctive trait of Alzheimer patients and asymptomatic subjects at risk of disease,CC BY,False,True,BMC Med. 2009 Nov 2;7:66. doi: 10.1186/1741-7015-7-66,D:\medical_rag\data\pmc_oa\PMC2777188.1,txt(45181B);json(1747B)
2026-09-15T08:19:34Z,PMC4719699,1,26803900,Genome-wide12 DNA methylation profiling in the superior temporal gyrus reveals epigenetic signatures associated with Alzheimer’s disease,CC BY,False,True,Genome Med. 2016 Jan 19;8:5. doi: 10.1186/s13073-015-0258-8,D:\medical_rag\data\pmc_oa\PMC4719699.1,txt(76207B);json(2586B)
2026-09-15T08:19:37Z,PMC5764276,1,29324756,Associations of plasma clusterin and Alzheimer’s disease-related MRI markers in adults at mid-life: The CARDIA Brain MRI sub-study,CC0,False,True,PLoS One. 2018 Jan 11;13(1):e0190478. doi: 10.1371/journal.pone.0190478,D:\medical_rag\data\pmc_oa\PMC5764276.1,txt(53188B);json(2055B)
2026-09-15T08:19:40Z,PMC8060969,1,31722770,Alzheimer's disease medication and outcomes of hospitalisation among patients with dementia,CC BY,False,True,Epidemiol Psychiatr Sci. 2019 Nov 14;29:e73. doi: 10.1017/S2045796019000702,D:\medical_rag\data\pmc_oa\PMC8060969.1,txt(57194B);json(1337B)
2026-09-15T08:19:44Z,PMC8575250,1,34748596,Unbiased high-content screening reveals Aβ- and tau-independent synaptotoxic activities in human brain homogenates from Alzheimer’s patients and high-pathology controls,CC0,False,True,PLoS One. 2021 Nov 8;16(11):e0259335. doi: 10.1371/journal.pone.0259335,D:\medical_rag\data\pmc_oa\PMC8575250.1,txt(61691B);json(2299B)
2026-09-15T08:19:47Z,PMC12221810,1,40604347,Genetically determined Alzheimer's disease research advances: The Down Syndrome & Autosomal Dominant Alzheimer's Disease 2024 Conference,CC BY,False,True,Alzheimers Dement. 2025 Jul 2;21(7):e70309. doi: 10.1002/alz.70309,D:\medical_rag\data\pmc_oa\PMC12221810.1,txt(81081B);json(1149B)
2026-09-15T08:19:50Z,PMC5842784,1,29527500,Metabolic brain networks in aging and preclinical Alzheimer's disease,CC BY,False,True,Neuroimage Clin. 2017 Dec 28;17:987–99. doi: 10.1016/j.nicl.2017.12.037,D:\medical_rag\data\pmc_oa\PMC5842784.1,txt(77475B);json(1480B)
2026-09-15T08:19:50Z,PMC5153917,1,27955707,Desire for predictive testing for Alzheimer’s disease and impact on advance care planning: a cross-sectional study,CC BY,False,True,Alzheimers Res Ther. 2016 Dec 13;8:55. doi: 10.1186/s13195-016-0223-9,D:\medical_rag\data\pmc_oa\PMC5153917.1,txt(32083B);json(800B)
2026-09-15T08:19:50Z,PMC5067668,1,27752112,Influence of age on androgen deprivation therapy-associated Alzheimer’s disease,CC BY,False,True,Sci Rep. 2016 Oct 18;6:35695. doi: 10.1038/srep35695,D:\medical_rag\data\pmc_oa\PMC5067668.1,txt(19527B);json(860B)
2026-09-15T08:19:52Z,PMC10151197,1,36310536,"Educational attainment, structural brain reserve and Alzheimer’s disease: a Mendelian randomization analysis",CC BY,False,True,Brain. 2022 Oct 31;146(5):2059–74. doi: 10.1093/brain/awac392,D:\medical_rag\data\pmc_oa\PMC10151197.1,txt(102325B);json(1397B)
2026-09-15T08:19:53Z,PMC8610118,1,34705667,Identification of the function and mechanism of m6A reader IGF2BP2 in Alzheimer’s disease,CC BY,False,True,Aging (Albany NY). 2021 Oct 27;13(21):24086–100. doi: 10.18632/aging.203652,D:\medical_rag\data\pmc_oa\PMC8610118.1,txt(45543B);json(1427B)
2026-09-15T08:19:54Z,PMC11349294,1,39190600,Disentangling the relationship between cancer mortality and COVID-19 in the US,CC0,False,True,eLife. 2024 Aug 27;13:RP93758. doi: 10.7554/eLife.93758,D:\medical_rag\data\pmc_oa\PMC11349294.1,txt(116544B);json(2657B)
2026-09-15T08:19:54Z,PMC10010752,1,36893045,"Racial and Ethnic Differences in Subjective Cognitive Decline — United States, 2015–2020",CC0,False,True,MMWR Morb Mortal Wkly Rep. 2023 Mar 10;72(10):249–55. doi: 10.15585/mmwr.mm7210a1,D:\medical_rag\data\pmc_oa\PMC10010752.1,txt(32977B);json(792B)
2026-09-15T08:19:55Z,PMC8480850,1,34587152,Transcriptome analyses reveal tau isoform-driven changes in transposable element and gene expression,CC0,False,True,PLoS One. 2021 Sep 29;16(9):e0251611. doi: 10.1371/journal.pone.0251611,D:\medical_rag\data\pmc_oa\PMC8480850.1,txt(65359B);json(2026B)
2026-09-15T08:19:56Z,PMC8422353,1,33787890,Cardiovascular brain impulses in Alzheimer’s disease,CC BY,False,True,Brain. 2021 Mar 31;144(7):2214–26. doi: 10.1093/brain/awab144,D:\medical_rag\data\pmc_oa\PMC8422353.1,txt(63152B);json(1606B)
2026-09-15T08:19:57Z,PMC4132648,1,25012224,A data-driven model of biomarker changes in sporadic Alzheimer's disease,CC BY,False,True,Brain. 2014 Jul 9;137(9):2564–77. doi: 10.1093/brain/awu176,D:\medical_rag\data\pmc_oa\PMC4132648.1,txt(73661B);json(4619B)
2026-09-15T08:19:58Z,PMC11771898,1,39869613,Alzheimer’s disease image classification based on enhanced residual attention network,CC BY,False,True,PLoS One. 2025 Jan 27;20(1):e0317376. doi: 10.1371/journal.pone.0317376,D:\medical_rag\data\pmc_oa\PMC11771898.1,txt(78731B);json(2544B)
2026-09-15T08:19:58Z,PMC7914443,1,33567524,Protein Expression of Angiotensin-Converting Enzyme 2 (ACE2) is Upregulated in Brains with Alzheimer’s Disease,CC BY,False,True,Int J Mol Sci. 2021 Feb 8;22(4):1687. doi: 10.3390/ijms22041687,D:\medical_rag\data\pmc_oa\PMC7914443.1,txt(47366B);json(1421B)
2026-09-15T08:20:00Z,PMC10341567,1,37444065,Investigation of Potential Drug Targets for Cholesterol Regulation to Treat Alzheimer’s Disease,CC BY,False,True,Int J Environ Res Public Health. 2023 Jun 24;20(13):6217. doi: 10.3390/ijerph20136217,D:\medical_rag\data\pmc_oa\PMC10341567.1,txt(96864B);json(1560B)
2026-09-15T08:20:00Z,PMC12645157,1,41287979,A systems immunology analysis of Alzheimer's disease reveals an age‐ and environmental exposure‐independent disturbance in B cell maturation,CC BY,False,True,Alzheimers Dement. 2025 Nov 25;21(11):e70952. doi: 10.1002/alz.70952,D:\medical_rag\data\pmc_oa\PMC12645157.1,txt(62157B);json(1882B)
2026-09-15T08:20:01Z,PMC2760875,1,18842138,Variations in the transcriptome of Alzheimer's disease reveal molecular networks involved in cardiovascular diseases,CC BY,False,True,Genome Biol. 2008 Oct 8;9(10):R148. doi: 10.1186/gb-2008-9-10-r148,D:\medical_rag\data\pmc_oa\PMC2760875.1,txt(66052B);json(1960B)
2026-09-15T08:20:01Z,PMC3907022,1,24274089,Clustering of transcriptional profiles identifies changes to insulin signaling as an early event in a mouse model of Alzheimer’s disease,CC BY,False,True,BMC Genomics. 2013 Nov 25;14:831. doi: 10.1186/1471-2164-14-831,D:\medical_rag\data\pmc_oa\PMC3907022.1,txt(52833B);json(1967B)
2026-09-15T08:20:03Z,PMC5473552,1,28622343,Association of Alzhemier's disease with hepatitis C among patients with bipolar disorder,CC BY,False,True,PLoS One. 2017 Jun 16;12(6):e0179312. doi: 10.1371/journal.pone.0179312,D:\medical_rag\data\pmc_oa\PMC5473552.1,txt(37903B);json(1104B)
2026-09-15T08:20:04Z,PMC11190273,1,38902234,Gliovascular transcriptional perturbations in Alzheimer’s disease reveal molecular mechanisms of blood brain barrier dysfunction,CC BY,False,True,Nat Commun. 2024 Jun 20;15:4758. doi: 10.1038/s41467-024-48926-6,D:\medical_rag\data\pmc_oa\PMC11190273.1,txt(165393B);json(2070B)
2026-09-15T08:20:04Z,PMC13229207,1,41944714,P2X7 receptor and neuroinflammation in neurodegenerative disorders: an autoradiography study with [18F]JNJ-64413739,CC BY,False,True,Nucl Med Commun. 2026 Jun 2;47(7):814–22. doi: 10.1097/MNM.0000000000002153,D:\medical_rag\data\pmc_oa\PMC13229207.1,txt(40310B);json(1441B)
2026-09-15T08:20:04Z,PMC6974975,1,31964412,"Road proximity, air pollution, noise, green space and neurologic disease incidence: a population-based cohort study",CC BY,False,True,Environ Health. 2020 Jan 21;19:8. doi: 10.1186/s12940-020-0565-4,D:\medical_rag\data\pmc_oa\PMC6974975.1,txt(66223B);json(1036B)
2026-09-15T08:20:06Z,PMC10081979,1,36826468,Identification of Chromatin Regulatory Factors Related to Immunity and Treatment of Alzheimer’s Disease,CC BY,False,True,J Mol Neurosci. 2023 Feb 24;73(2-3):85–94. doi: 10.1007/s12031-023-02107-0,D:\medical_rag\data\pmc_oa\PMC10081979.1,txt(35185B);json(1708B)
2026-09-15T08:20:07Z,PMC10659497,1,37986758,Cross-phenotype associations between Alzheimer’s Disease and its comorbidities may provide clues to progression,CC BY-ND,False,True,medRxiv. 2023 Nov 7:2023.11.06.23297993. Preprint. [Version 1] doi: 10.1101/2023.11.06.23297993,D:\medical_rag\data\pmc_oa\PMC10659497.1,txt(36832B);json(1610B)
2026-09-15T08:20:07Z,PMC9608980,1,36295605,Polypharmacy in Older Adults with Alzheimer’s Disease,CC BY,False,True,Medicina (Kaunas). 2022 Oct 13;58(10):1445. doi: 10.3390/medicina58101445,D:\medical_rag\data\pmc_oa\PMC9608980.1,txt(41726B);json(978B)
2026-09-15T08:20:08Z,PMC11193202,1,38909241,"Age, sex and Alzheimer’s disease: a longitudinal study of 3xTg-AD mice reveals sex-specific disease trajectories and inflammatory responses mirrored in postmortem brains from Alzheimer’s patients",CC BY,False,True,Alzheimers Res Ther. 2024 Jun 22;16:134. doi: 10.1186/s13195-024-01492-x,D:\medical_rag\data\pmc_oa\PMC11193202.1,txt(113472B);json(3034B)
2026-09-15T08:20:09Z,PMC12212162,1,40532357,Recognition and diagnosis of Alzheimer’s Disease using T1-weighted magnetic resonance imaging via integrating CNN and Swin vision transformer,CC BY,False,True,Clinics (Sao Paulo). 2025 Jun 17;80:100673. doi: 10.1016/j.clinsp.2025.100673,D:\medical_rag\data\pmc_oa\PMC12212162.1,txt(44762B);json(1397B)
2026-09-15T08:20:10Z,PMC9375274,1,35964143,Perspectives and challenges in patient stratification in Alzheimer’s disease,CC BY,False,True,Alzheimers Res Ther. 2022 Aug 13;14:112. doi: 10.1186/s13195-022-01055-y,D:\medical_rag\data\pmc_oa\PMC9375274.1,txt(68128B);json(1008B)
2026-09-15T08:20:10Z,PMC8320299,1,33723589,Systemic infection exacerbates cerebrovascular dysfunction in Alzheimer’s disease,CC BY,False,True,Brain. 2021 Mar 16;144(6):1869–83. doi: 10.1093/brain/awab094,D:\medical_rag\data\pmc_oa\PMC8320299.1,txt(70499B);json(1449B)
2026-09-15T08:20:11Z,PMC6598737,1,31219516,Longitudinal neuroanatomical and cognitive progression of posterior cortical atrophy,CC BY,False,True,Brain. 2019 Jun 20;142(7):2082–95. doi: 10.1093/brain/awz136,D:\medical_rag\data\pmc_oa\PMC6598737.1,txt(62816B);json(1533B)
2026-09-15T08:20:13Z,PMC10572926,1,37833898,Mitochondria and Oxidative Stress as a Link between Alzheimer’s Disease and Diabetes Mellitus,CC BY,False,True,Int J Mol Sci. 2023 Sep 22;24(19):14450. doi: 10.3390/ijms241914450,D:\medical_rag\data\pmc_oa\PMC10572926.1,txt(101610B);json(907B)
2026-09-15T08:20:13Z,PMC9477943,1,35902387,Evaluating the efficacy and mechanism of metformin targets on reducing Alzheimer’s disease risk in the general population: a Mendelian randomisation study,CC BY,False,True,Diabetologia. 2022 Jul 29;65(10):1664–75. doi: 10.1007/s00125-022-05743-0,D:\medical_rag\data\pmc_oa\PMC9477943.1,txt(51334B);json(1730B)
2026-09-15T08:20:13Z,PMC8152353,1,34034805,Longitudinal study of primary progressive aphasia in a patient with pathologically diagnosed Alzheimer’s disease: a case report,CC BY,False,True,J Med Case Rep. 2021 May 26;15:272. doi: 10.1186/s13256-021-02867-6,D:\medical_rag\data\pmc_oa\PMC8152353.1,txt(24349B);json(1054B)
2026-09-15T08:20:14Z,PMC11924289,1,39825484,Blood biomarker profiles in young-onset neurocognitive disorders: A cohort study,CC BY,False,True,Aust N Z J Psychiatry. 2025 Jan 17;59(4):378–88. doi: 10.1177/00048674241312805,D:\medical_rag\data\pmc_oa\PMC11924289.1,txt(58723B);json(1646B)
2026-09-15T08:20:16Z,PMC9576679,1,36253382,Generalizable deep learning model for early Alzheimer’s disease detection from structural MRIs,CC BY,False,True,Sci Rep. 2022 Oct 17;12:17106. doi: 10.1038/s41598-022-20674-x,D:\medical_rag\data\pmc_oa\PMC9576679.1,txt(61786B);json(1460B)
2026-09-15T08:20:16Z,PMC6679484,1,31375134,The neuropathological diagnosis of Alzheimer’s disease,CC BY,False,True,Mol Neurodegener. 2019 Aug 2;14:32. doi: 10.1186/s13024-019-0333-5,D:\medical_rag\data\pmc_oa\PMC6679484.1,txt(99250B);json(1739B)
2026-09-15T08:20:16Z,PMC9821184,1,36614305,The Role of the JAK/STAT Signaling Pathway in the Pathogenesis of Alzheimer’s Disease: New Potential Treatment Target,CC BY,False,True,Int J Mol Sci. 2023 Jan 3;24(1):864. doi: 10.3390/ijms24010864,D:\medical_rag\data\pmc_oa\PMC9821184.1,txt(83651B);json(1019B)
2026-09-15T08:20:17Z,PMC9446362,1,22936149,P300 latency and amplitude in Alzheimer's disease: a systematic review,CC BY,False,True,Braz J Otorhinolaryngol. 2015 Oct 20;78(4):126–32. doi: 10.1590/S1808-86942012000400023,D:\medical_rag\data\pmc_oa\PMC9446362.1,txt(34946B);json(780B)
2026-09-15T08:20:19Z,PMC4333880,1,25887627,A meta-analysis of prospective studies on the role of physical activity and the prevention of Alzheimer’s disease in older adults,CC BY,False,True,BMC Geriatr. 2015 Feb 11;15:9. doi: 10.1186/s12877-015-0007-2,D:\medical_rag\data\pmc_oa\PMC4333880.1,txt(28986B);json(1150B)
2026-09-15T08:20:20Z,PMC11189917,1,38902368,Deep Ensemble learning and quantum machine learning approach for Alzheimer’s disease detection,CC BY,False,True,Sci Rep. 2024 Jun 20;14:14196. doi: 10.1038/s41598-024-61452-1,D:\medical_rag\data\pmc_oa\PMC11189917.1,txt(38956B);json(1360B)
2026-09-15T08:20:20Z,PMC11561119,1,39537608,Multi-trait association analysis reveals shared genetic loci between Alzheimer’s disease and cardiovascular traits,CC BY,False,True,Nat Commun. 2024 Nov 13;15:9827. doi: 10.1038/s41467-024-53452-6,D:\medical_rag\data\pmc_oa\PMC11561119.1,txt(81806B);json(1943B)
2026-09-15T08:20:20Z,PMC9127560,1,35604690,Association of Alzheimer Disease With Life Expectancy in People With Down Syndrome,CC BY,False,True,JAMA Netw Open. 2022 May 23;5(5):e2212910. doi: 10.1001/jamanetworkopen.2022.12910,D:\medical_rag\data\pmc_oa\PMC9127560.1,txt(59195B);json(1367B)
